product_name,price,sku,stock_availability,categories,tags,short_description,product_url,listing_page_number
Silcoon,£ 80.00,4018,86 in stock,Cocoon | Pokemon,Cocoon | Shed Skin | silcoon,"Silcoon was thought to endure hunger and not consume anything before its evolution. However, it is now thought that this Pokémon slakes its thirst by drinking rainwater that collects on its silk.",https://scrapeme.live/shop/Silcoon/,17
Swellow,£ 88.00,6736,257 in stock,Pokemon | Swallow,Guts | Swallow | swellow,"Swellow is very conscientious about the upkeep of its glossy wings. Once two Swellow are gathered, they diligently take care of cleaning each other’s wings.",https://scrapeme.live/shop/Swellow/,17
Taillow,£ 85.00,5591,204 in stock,Pokemon | Tiny Swallow,Guts | taillow | Tiny Swallow,"Taillow is young—it has only just left its nest. As a result, it sometimes becomes lonesome and cries at night. This Pokémon feeds on Wurmple that live in forests.",https://scrapeme.live/shop/Taillow/,17
Wingull,£ 153.00,4325,41 in stock,Pokemon | Seagull,Keen Eye | Seagull | wingull,Wingull rides updrafts rising from the sea by extending its long and narrow wings to glide. This Pokémon’s long beak is useful for catching prey.,https://scrapeme.live/shop/Wingull/,17
Wurmple,£ 195.00,4841,34 in stock,Pokemon | Worm,Shield Dust | Worm | wurmple,Wurmple is targeted by Swellow as prey. This Pokémon will try to resist by pointing the spikes on its rear at the attacking predator. It will weaken the foe by leaking poison from the spikes.,https://scrapeme.live/shop/Wurmple/,17
Zigzagoon,£ 83.00,5175,281 in stock,Pokemon | Tiny Raccoon,Pickup | Tiny Raccoon | zigzagoon,The hair on Zigzagoon’s back is bristly. It rubs the hard back hair against trees to leave its territorial markings. This Pokémon may play dead to fool foes in battle.,https://scrapeme.live/shop/Zigzagoon/,17
Breloom,£ 113.00,7305,250 in stock,Mushroom | Pokemon,breloom | Effect Spore | Mushroom,The seeds ringing Breloom’s tail are made of hardened toxic spores. It is horrible to eat the seeds. Just taking a bite of this Pokémon’s seed will cause your stomach to rumble.,https://scrapeme.live/shop/Breloom/,18
Gardevoir,£ 34.00,8609,178 in stock,Embrace | Pokemon,Embrace | gardevoir | Synchronize,Gardevoir has the psychokinetic power to distort the dimensions and create a small black hole. This Pokémon will try to protect its Trainer even at the risk of its own life.,https://scrapeme.live/shop/Gardevoir/,18
Kirlia,£ 186.00,1243,148 in stock,Emotion | Pokemon,Emotion | kirlia | Synchronize,"Kirlia uses the horns on its head to amplify its psychokinetic power. When the Pokémon uses its power, the air around it becomes distorted, creating mirages of nonexistent scenery.",https://scrapeme.live/shop/Kirlia/,18
Loudred,£ 145.00,8065,95 in stock,Big Voice | Pokemon,Big Voice | loudred | Soundproof,"Loudred shouts while stamping its feet. After it finishes shouting, this Pokémon becomes incapable of hearing anything for a while. This is considered to be a weak point.",https://scrapeme.live/shop/Loudred/,18
Masquerain,£ 39.00,4576,99 in stock,Eyeball | Pokemon,Eyeball | Intimidate | masquerain,"Masquerain’s antennas have eyelike patterns that usually give it an angry look. If the “eyes” are droopy and appear sad, it is said to be a sign that a heavy rainfall is on its way.",https://scrapeme.live/shop/Masquerain/,18
Nincada,£ 38.00,4001,239 in stock,Pokemon | Trainee,Compound Eyes | nincada | Trainee,Nincada lives underground. It uses its sharp claws to carve the roots of trees and absorb moisture and nutrients. This Pokémon can’t withstand bright sunlight so avoids it.,https://scrapeme.live/shop/Nincada/,18
Ninjask,£ 161.00,5002,276 in stock,Ninja | Pokemon,Ninja | ninjask | Speed Boost,"If Ninjask is not trained properly, it will refuse to obey the Trainer and cry loudly continuously. Because of this quality, this Pokémon is said to be one that puts the Trainer’s abilities to the test.",https://scrapeme.live/shop/Ninjask/,18
Pelipper,£ 158.00,2276,296 in stock,Pokemon | Water Bird,Keen Eye | pelipper | Water Bird,"Pelipper searches for food while in flight by skimming the wave tops. This Pokémon dips its large bill in the sea to scoop up food, then swallows everything in one big gulp.",https://scrapeme.live/shop/Pelipper/,18
Ralts,£ 151.00,1217,35 in stock,Feeling | Pokemon,Feeling | ralts | Synchronize,"Ralts has the ability to sense the emotions of people. If its Trainer is in a cheerful mood, this Pokémon grows cheerful and joyous in the same way.",https://scrapeme.live/shop/Ralts/,18
Shedinja,£ 128.00,2572,152 in stock,Pokemon | Shed,Shed | shedinja | Wonder Guard,Shedinja is a peculiar Pokémon. It seems to appear unsought in a Poké Ball after a Nincada evolves. This bizarre Pokémon is entirely immobile—it doesn’t even breathe.,https://scrapeme.live/shop/Shedinja/,18
Shroomish,£ 31.00,8176,160 in stock,Mushroom | Pokemon,Effect Spore | Mushroom | shroomish,"If Shroomish senses danger, it shakes its body and scatters spores from the top of its head. This Pokémon’s spores are so toxic, they make trees and weeds wilt.",https://scrapeme.live/shop/Shroomish/,18
Slaking,£ 119.00,3413,145 in stock,Lazy | Pokemon,Lazy | slaking | Truant,"Wherever Slaking live, rings of over a yard in diameter appear in grassy fields. They are made by the Pokémon as it eats all the grass within reach while lying prone on the ground.",https://scrapeme.live/shop/Slaking/,18
Slakoth,£ 69.00,6989,300 in stock,Pokemon | Slacker,Slacker | slakoth | Truant,"Slakoth’s heart beats just once a minute. Whatever happens, it is content to loaf around motionless. It is rare to see this Pokémon in motion.",https://scrapeme.live/shop/Slakoth/,18
Surskit,£ 112.00,4453,41 in stock,Pokemon | Pond Skater,Pond Skater | surskit | Swift Swim,"If Surskit senses danger, it secretes a thick, sugary syrup from the tip of its head. There are some Pokémon that love eating this syrup.",https://scrapeme.live/shop/Surskit/,18
Vigoroth,£ 25.00,9710,299 in stock,Pokemon | Wild Monkey,vigoroth | Vital Spirit | Wild Monkey,"Vigoroth is simply incapable of remaining still. Even when it tries to sleep, the blood in its veins grows agitated, compelling this Pokémon to run wild throughout the jungle before it can settle down.",https://scrapeme.live/shop/Vigoroth/,18
Whismur,£ 137.00,1446,216 in stock,Pokemon | Whisper,Soundproof | whismur | Whisper,"Whismur is very timid. If it starts to cry loudly, it becomes startled by its own crying and cries even harder. When it finally stops crying, the Pokémon goes to sleep, all tired out.",https://scrapeme.live/shop/Whismur/,18
Aggron,£ 140.00,1323,61 in stock,Iron Armor | Pokemon,aggron | Iron Armor | Rock Head,"Aggron is protective of its environment. If its mountain is ravaged by a landslide or a fire, this Pokémon will haul topsoil to the area, plant trees, and beautifully restore its own territory.",https://scrapeme.live/shop/Aggron/,19
Aron,£ 149.00,1520,104 in stock,Iron Armor | Pokemon,aron | Iron Armor | Rock Head,"Aron has a body of steel. With one all-out charge, this Pokémon can demolish even a heavy dump truck. The destroyed dump truck then becomes a handy meal for the Pokémon.",https://scrapeme.live/shop/Aron/,19
Azurill,£ 70.00,7001,37 in stock,Pokemon | Polka Dot,azurill | Polka Dot | Thick Fat,"Azurill’s tail is large and bouncy. It is packed full of the nutrients this Pokémon needs to grow. Azurill can be seen bouncing and playing on its big, rubbery tail.",https://scrapeme.live/shop/Azurill/,19
Delcatty,£ 170.00,3487,148 in stock,Pokemon | Prim,Cute Charm | delcatty | Prim,"Delcatty sleeps anywhere it wants without keeping a permanent nest. If other Pokémon approach it as it sleeps, this Pokémon will never fight—it will just move away somewhere else.",https://scrapeme.live/shop/Delcatty/,19
Electrike,£ 145.00,8674,124 in stock,Lightning | Pokemon,electrike | Lightning | Static,"Electrike runs faster than the human eye can follow. The friction from running is converted into electricity, which is then stored in this Pokémon’s fur.",https://scrapeme.live/shop/Electrike/,19
Exploud,£ 161.00,2334,89 in stock,Loud Noise | Pokemon,exploud | Loud Noise | Soundproof,Exploud communicates its feelings to the others by emitting whistle-like sounds from the tubes on its body. This Pokémon only raises its voice when it is in battle.,https://scrapeme.live/shop/Exploud/,19
Hariyama,£ 176.00,2656,275 in stock,Arm Thrust | Pokemon,Arm Thrust | Guts | hariyama,"Hariyama’s thick body may appear fat, but it is actually a hunk of solid muscle. If this Pokémon bears down and tightens all its muscles, its body becomes as hard as a rock.",https://scrapeme.live/shop/Hariyama/,19
Lairon,£ 70.00,7087,236 in stock,Iron Armor | Pokemon,Iron Armor | lairon | Rock Head,"Lairon feeds on iron contained in rocks and water. It makes its nest on mountains where iron ore is buried. As a result, the Pokémon often clashes with humans mining the iron ore.",https://scrapeme.live/shop/Lairon/,19
Makuhita,£ 30.00,2035,109 in stock,Guts | Pokemon,Guts | makuhita,"Makuhita has a tireless spirit—it will never give up hope. It eats a lot of food, gets plenty of sleep, and it trains very rigorously. By living that way, this Pokémon packs its body with energy.",https://scrapeme.live/shop/Makuhita/,19
Manectric,£ 76.00,5500,237 in stock,Discharge | Pokemon,Discharge | manectric | Static,Manectric discharges strong electricity from its mane. The mane is used for collecting electricity in the atmosphere. This Pokémon creates thunderclouds above its head.,https://scrapeme.live/shop/Manectric/,19
Mawile,£ 119.00,2329,133 in stock,Deceiver | Pokemon,Deceiver | Intimidate | mawile,"Don’t be taken in by this Pokémon’s cute face—it’s very dangerous. Mawile fools the foe into letting down its guard, then chomps down with its massive jaws. The steel jaws are really horns that have been transformed.",https://scrapeme.live/shop/Mawile/,19
Medicham,£ 77.00,2121,150 in stock,Meditate | Pokemon,medicham | Meditate | Pure Power,"Through the power of meditation, Medicham developed its sixth sense. It gained the ability to use psychokinetic powers. This Pokémon is known to meditate for a whole month without eating.",https://scrapeme.live/shop/Medicham/,19
Meditite,£ 97.00,8998,11 in stock,Meditate | Pokemon,Meditate | meditite | Pure Power,Meditite heightens its inner energy through meditation. It survives on just one berry a day. Minimal eating is another aspect of this Pokémon’s training.,https://scrapeme.live/shop/Meditite/,19
Nosepass,£ 41.00,5893,111 in stock,Compass | Pokemon,Compass | nosepass | Sturdy,"Nosepass had been said to be completely unmoving, with its magnetic nose pointed due north. However, close observation has revealed that the Pokémon actually moves by a little over 3/8 of an inch every year.",https://scrapeme.live/shop/Nosepass/,19
Sableye,£ 81.00,2323,12 in stock,Darkness | Pokemon,Darkness | Keen Eye | sableye,Sableye digs the ground with sharpened claws to find rocks that it eats. Substances in the eaten rocks crystallize and rise up to the Pokémon’s body surface.,https://scrapeme.live/shop/Sableye/,19
Skitty,£ 156.00,7257,27 in stock,Kitten | Pokemon,Cute Charm | Kitten | skitty,"Skitty is known to chase around playfully after its own tail. In the wild, this Pokémon lives in holes in the trees of forests. It is very popular as a pet because of its adorable looks.",https://scrapeme.live/shop/Skitty/,19
Camerupt,£ 124.00,7274,27 in stock,Eruption | Pokemon,camerupt | Eruption | Magma Armor,The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokémon apparently erupts often when it is enraged.,https://scrapeme.live/shop/Camerupt/,20
Carvanha,£ 25.00,8826,80 in stock,Pokemon | Savage,carvanha | Rough Skin | Savage,"If anything invades Carvanha’s territory, it will swarm and tear at the intruder with its pointed fangs. On its own, however, this Pokémon turns suddenly timid.",https://scrapeme.live/shop/Carvanha/,20
Grumpig,£ 182.00,6263,60 in stock,Manipulate | Pokemon,grumpig | Manipulate | Own Tempo,"Grumpig uses the black pearls on its body to wield its fantastic powers. When it is doing so, it dances bizarrely. This Pokémon’s black pearls are valuable as works of art.",https://scrapeme.live/shop/Grumpig/,20
Gulpin,£ 136.00,5122,35 in stock,Pokemon | Stomach,gulpin | Liquid Ooze | Stomach,Most of Gulpin’s body is made up of its stomach—its heart and brain are very small in comparison. This Pokémon’s stomach contains special enzymes that dissolve anything.,https://scrapeme.live/shop/Gulpin/,20
Illumise,£ 167.00,7540,77 in stock,Firefly | Pokemon,Firefly | illumise | Tinted Lens,Illumise leads a flight of illuminated Volbeat to draw signs in the night sky. This Pokémon is said to earn greater respect from its peers by composing more complex designs in the sky.,https://scrapeme.live/shop/Illumise/,20
